Date,Open,High,Low,Close
1696042800,7.79587403960957e-7,7.83797192012532e-7,7.75179889413963e-7,7.76231149060841e-7
1696046400,7.76231149060841e-7,7.85078458368483e-7,7.75887873656908e-7,7.80368956073028e-7
1696050000,7.80368956073028e-7,7.86318329997472e-7,7.79752216270864e-7,7.79933998277731e-7
1696053600,7.79933998277731e-7,7.86623509100658e-7,7.81558193460966e-7,7.82398024680278e-7
1696057200,7.82398024680278e-7,7.87218979903424e-7,7.82501433081259e-7,7.82505667335799e-7
1696060800,7.82505667335799e-7,7.86147107183614e-7,7.8099902595194e-7,7.8134437981589e-7
1696064400,7.8134437981589e-7,7.86615483170453e-7,7.80066011489504e-7,7.80066011489504e-7
1696068000,7.80066011489504e-7,7.85246616119387e-7,7.79875880425992e-7,7.80548360399364e-7
1696071600,7.80548360399364e-7,7.89912491877204e-7,7.68395453555486e-7,7.74760097386491e-7
1696075200,7.74760097386491e-7,7.75008967838669e-7,7.69965876463978e-7,7.69965876463978e-7
1696078800,7.69965876463978e-7,7.73161522846063e-7,7.67469545353133e-7,7.73042035663944e-7
1696082400,7.73042035663944e-7,7.75741809435746e-7,7.69292196367074e-7,7.71314853325799e-7
1696086000,7.71314853325799e-7,7.81375660470022e-7,7.73312457734507e-7,7.81375660470022e-7
1696089600,7.81375660470022e-7,7.97361690861027e-7,7.75878249592618e-7,7.93048295683277e-7
1696093200,7.93048295683277e-7,8.23260501766111e-7,7.85280877160288e-7,8.09927320869998e-7
1696096800,8.09927320869998e-7,8.13717197974121e-7,7.9837724506346e-7,7.98887870411719e-7
1696100400,7.98887870411719e-7,8.0845861400914e-7,7.96548555279383e-7,8.03397247892102e-7
1696104000,8.03397247892102e-7,8.08189967844038e-7,8.02875179522841e-7,8.07937335944534e-7
1696107600,8.07937335944534e-7,8.08002244555239e-7,7.94274249431738e-7,7.94274249431738e-7
1696111200,7.94274249431738e-7,8.0797555405325e-7,7.99199523676935e-7,8.0797555405325e-7
1696114800,8.0797555405325e-7,8.08476628600527e-7,7.98509776074251e-7,7.98509776074251e-7
1696118400,7.98509776074251e-7,8.02460108444397e-7,7.9564998431731e-7,8.01392760417453e-7
1696122000,8.01392760417453e-7,8.0392517071503e-7,7.92873855108425e-7,7.92873855108425e-7
1696125600,7.92873855108425e-7,7.9313902400321e-7,7.86155729795441e-7,7.86155729795441e-7
1696129200,7.86155729795441e-7,7.92436167598027e-7,7.85763643521908e-7,7.92436167598027e-7
1696132800,7.92436167598027e-7,7.9270842743201e-7,7.85732476837842e-7,7.9223515017346e-7
1696136400,7.9223515017346e-7,7.96720306461531e-7,7.89367230749635e-7,7.96720306461531e-7
1696140000,7.96720306461531e-7,7.96836762999407e-7,7.90764942980507e-7,7.90764942980507e-7
1696143600,7.90764942980507e-7,7.95553219756944e-7,7.90523175181744e-7,7.90523175181744e-7
1696147200,7.90523175181744e-7,7.94443929726103e-7,7.87392552140207e-7,7.94443929726103e-7
1696150800,7.94443929726103e-7,7.98617792545343e-7,7.92805010795371e-7,7.98617792545343e-7
1696154400,7.98617792545343e-7,8.07533722995485e-7,7.99205055204534e-7,8.03516436093932e-7
1696158000,8.03516436093932e-7,8.05637272448929e-7,7.99407202623665e-7,7.99407202623665e-7
1696161600,7.99407202623665e-7,7.98842694547552e-7,7.9291291525449e-7,7.9291291525449e-7
1696165200,7.9291291525449e-7,7.96653796260839e-7,7.91866105810666e-7,7.91866105810666e-7
1696168800,7.91866105810666e-7,7.96708338523548e-7,7.89766067597607e-7,7.94747976288124e-7
1696172400,7.94747976288124e-7,7.944710576285e-7,7.87046168983043e-7,7.87046168983043e-7
1696176000,7.87046168983043e-7,7.9207922977962e-7,7.84526804959887e-7,7.92001775677861e-7
1696179600,7.92001775677861e-7,7.92705988633395e-7,7.72039674453835e-7,7.72039674453835e-7
1696183200,7.72039674453835e-7,7.77499327418055e-7,7.71956892994135e-7,7.72879689713551e-7
1696186800,7.72879689713551e-7,7.78558584160897e-7,7.7183448348774e-7,7.78558584160897e-7
1696190400,7.78558584160897e-7,7.8024614192336e-7,7.73368680384686e-7,7.8024614192336e-7
1696194000,7.8024614192336e-7,7.82366258848127e-7,7.76144632618226e-7,7.82366258848127e-7
1696197600,7.82366258848127e-7,8.23036936214873e-7,7.84383913669053e-7,8.20265853404452e-7
1696201200,8.20265853404452e-7,8.21073582343999e-7,8.08250902326085e-7,8.1468134768066e-7
1696204800,8.1468134768066e-7,8.16595880113189e-7,8.05307001203142e-7,8.05371640231733e-7
1696208400,8.05371640231733e-7,8.09873083737871e-7,8.03385837201146e-7,8.0889212606368e-7
1696212000,8.0889212606368e-7,8.09109868256179e-7,8.03571749504057e-7,8.03923241647225e-7
1696215600,8.03923241647225e-7,8.10557323104949e-7,8.03780495543172e-7,8.05556408033245e-7
1696219200,8.05556408033245e-7,8.1031018746521e-7,8.02963379743606e-7,8.08335532617159e-7
1696222800,8.08335532617159e-7,8.08186252607047e-7,7.9991597742341e-7,7.99916323719436e-7
1696226400,7.99916323719436e-7,8.26873911669616e-7,7.99644975518123e-7,8.26873911669616e-7
1696230000,8.26873911669616e-7,8.40771887535753e-7,8.22510048365242e-7,8.37550039153572e-7
1696233600,8.37550039153572e-7,8.42481415564431e-7,8.28400751419791e-7,8.28781741316882e-7
1696237200,8.28781741316882e-7,8.3385911319973e-7,8.24064359322185e-7,8.24064359322185e-7
1696240800,8.24064359322185e-7,8.3013845919319e-7,8.24709226806814e-7,8.3013845919319e-7
1696244400,8.3013845919319e-7,8.30576701083887e-7,8.19414869087805e-7,8.19414869087805e-7
1696248000,8.19414869087805e-7,8.24855314316007e-7,8.18165430410053e-7,8.24855314316007e-7
1696251600,8.24855314316007e-7,8.25133218844045e-7,8.16577188462857e-7,8.20979695319417e-7
1696255200,8.20979695319417e-7,8.19353304960982e-7,8.00981739709565e-7,8.04930016007136e-7
1696258800,8.04930016007136e-7,8.0674229592332e-7,7.87074677092935e-7,7.91791831149728e-7
1696262400,7.91791831149728e-7,7.91061764642346e-7,7.78148856160935e-7,7.85905863864489e-7
1696266000,7.85905863864489e-7,7.86082784182101e-7,7.73977882916682e-7,7.77568552647139e-7
1696269600,7.77568552647139e-7,7.78906841324038e-7,7.19501095838804e-7,7.38999290218687e-7
1696273200,7.38999290218687e-7,7.45398995413743e-7,7.3494748685191e-7,7.42207132552083e-7
1696276800,7.42207132552083e-7,7.49064511261236e-7,7.42842232506728e-7,7.44346095155423e-7
1696280400,7.44346095155423e-7,7.48800578805409e-7,7.31503104253746e-7,7.36047283600507e-7
1696284000,7.36047283600507e-7,7.4184578351904e-7,7.33298185046053e-7,7.4184578351904e-7
1696287600,7.4184578351904e-7,7.43118787884374e-7,7.365967331187e-7,7.42167255020145e-7
1696291200,7.42167255020145e-7,7.43902019747065e-7,7.37870923473071e-7,7.39464545465388e-7
1696294800,7.39464545465388e-7,7.45639805811836e-7,7.39118208934112e-7,7.41221378496048e-7
1696298400,7.41221378496048e-7,7.47176073497659e-7,7.40933568288682e-7,7.40933568288682e-7
1696302000,7.40933568288682e-7,7.45235329571425e-7,7.37969069829396e-7,7.39407054322394e-7
1696305600,7.39407054322394e-7,7.43801966336705e-7,7.35823442083983e-7,7.40173527924593e-7
1696309200,7.40173527924593e-7,7.39032252884606e-7,7.31740294637044e-7,7.31938709952421e-7
1696312800,7.31938709952421e-7,7.43130145450433e-7,7.3182666617378e-7,7.43130145450433e-7
1696316400,7.43130145450433e-7,7.44237399582856e-7,7.36597379626236e-7,7.41753979216927e-7
1696320000,7.41753979216927e-7,7.4319437864601e-7,7.38416839339765e-7,7.4319437864601e-7
1696323600,7.4319437864601e-7,7.44848233711511e-7,7.38371262257569e-7,7.44800243002925e-7
1696327200,7.44800243002925e-7,7.42325731280935e-7,7.37779780805507e-7,7.37779780805507e-7
1696334400,7.37779780805507e-7,7.36850529549155e-7,7.26899691701087e-7,7.36850529549155e-7
1696338000,7.36850529549155e-7,7.43107737454256e-7,7.32669028611075e-7,7.43107737454256e-7
1696341600,7.43107737454256e-7,7.41564813450781e-7,7.27464399302916e-7,7.27464399302916e-7
1696345200,7.27464399302916e-7,7.35420974891272e-7,7.27466764428511e-7,7.31857324167883e-7
1696348800,7.31857324167883e-7,7.31985862058954e-7,7.25733204262492e-7,7.27682773896481e-7
1696352400,7.27682773896481e-7,7.37996567137723e-7,7.27560970082942e-7,7.31253896788599e-7
1696356000,7.31253896788599e-7,7.33189329299182e-7,7.26332587929129e-7,7.26332587929129e-7
1696359600,7.26332587929129e-7,7.25659099628918e-7,7.09953707104676e-7,7.22172138189743e-7
1696363200,7.22172138189743e-7,7.27009409934952e-7,7.1881913227722e-7,7.2296283662557e-7
1696366800,7.2296283662557e-7,7.27194285627976e-7,7.22690363573902e-7,7.22690363573902e-7
1696370400,7.22690363573902e-7,7.2885814645029e-7,7.22559264387384e-7,7.24345405114974e-7
1696374000,7.24345405114974e-7,7.29300546143155e-7,7.21738986257791e-7,7.26088700353145e-7
1696377600,7.26088700353145e-7,7.21378140522973e-7,6.95385076173915e-7,7.03170994367191e-7
1696381200,7.03170994367191e-7,7.11596656636191e-7,6.99300627774595e-7,7.11596656636191e-7
1696384800,7.11596656636191e-7,7.14701843305364e-7,7.08302397446859e-7,7.14701843305364e-7
1696388400,7.14701843305364e-7,7.16654670828268e-7,7.11136511978102e-7,7.14912360622733e-7
1696392000,7.14912360622733e-7,7.15736521705948e-7,7.1068231333352e-7,7.15736521705948e-7
1696395600,7.15736521705948e-7,7.17942974233279e-7,7.11352775115874e-7,7.13643560703917e-7
1696399200,7.13643560703917e-7,7.17921108943692e-7,7.13499472654508e-7,7.17797469018718e-7
1696402800,7.17797469018718e-7,7.17886995827213e-7,7.13388557718504e-7,7.17692888652595e-7
1696406400,7.17692888652595e-7,7.21883502195734e-7,7.13248280183285e-7,7.21883502195734e-7
1696410000,7.21883502195734e-7,7.22102302206877e-7,7.17268655615588e-7,7.17268655615588e-7
1696413600,7.17268655615588e-7,7.22910889455916e-7,7.17020836336164e-7,7.17020836336164e-7
1696417200,7.17020836336164e-7,7.21328171264188e-7,7.14709631881249e-7,7.19093872237601e-7
1696420800,7.19093872237601e-7,7.19093930926772e-7,7.14264435178482e-7,7.14264435178482e-7
1696424400,7.14264435178482e-7,7.1555196325895e-7,7.05018295548885e-7,7.05018295548885e-7
1696428000,7.05018295548885e-7,7.1160808608139e-7,7.02725633468601e-7,7.09670679400572e-7
1696431600,7.09670679400572e-7,7.08915763548623e-7,7.03915010879822e-7,7.03915010879822e-7
1696435200,7.03915010879822e-7,7.09529475638921e-7,7.05412652984403e-7,7.09529475638921e-7
1696438800,7.09529475638921e-7,7.12857929810141e-7,7.08590919869873e-7,7.08590919869873e-7
1696442400,7.08590919869873e-7,7.1399538786681e-7,7.08417566740854e-7,7.1399538786681e-7
1696446000,7.1399538786681e-7,7.1892612016647e-7,7.14991927620525e-7,7.14991927620525e-7
1696449600,7.14991927620525e-7,7.14861928896666e-7,7.14438344983886e-7,7.14438344983886e-7
1696453200,7.14438344983886e-7,7.18498586055065e-7,7.14220756330364e-7,7.18498586055065e-7
1696456800,7.18498586055065e-7,7.18490615877388e-7,7.13051067772291e-7,7.1355811346866e-7
1696460400,7.1355811346866e-7,7.21526740609551e-7,7.17123781354588e-7,7.17123781354588e-7
1696464000,7.17123781354588e-7,7.24657650450735e-7,7.14556626768648e-7,7.24657650450735e-7
1696467600,7.24657650450735e-7,7.2494538608974e-7,7.16280830839086e-7,7.16280830839086e-7
1696471200,7.16280830839086e-7,7.16147758381259e-7,7.09576508545136e-7,7.13855108574322e-7
1696474800,7.13855108574322e-7,7.16253943320955e-7,7.1191811788496e-7,7.1191811788496e-7
1696478400,7.1191811788496e-7,7.15984838303313e-7,7.10926317654449e-7,7.11656173139401e-7
1696482000,7.11656173139401e-7,7.19844081332945e-7,7.16238974809686e-7,7.16238974809686e-7
1696485600,7.16238974809686e-7,7.19907321465077e-7,7.13943606321711e-7,7.18547298348721e-7
1696489200,7.18547298348721e-7,7.19506761301788e-7,7.13853075458889e-7,7.17754598531061e-7
1696492800,7.17754598531061e-7,7.18310595812472e-7,7.13663436826674e-7,7.13663436826674e-7
1696496400,7.13663436826674e-7,7.20049039040093e-7,7.13586270972818e-7,7.15590020735377e-7
1696500000,7.15590020735377e-7,7.20377940561804e-7,7.14543718707796e-7,7.19923087968599e-7
1696503600,7.19923087968599e-7,7.22039153367153e-7,7.1555914242611e-7,7.1555914242611e-7
1696507200,7.1555914242611e-7,7.19713129879368e-7,7.1412868370189e-7,7.18118505718762e-7
1696510800,7.18118505718762e-7,7.22312237253218e-7,7.1592530947974e-7,7.21803403075579e-7
1696514400,7.21803403075579e-7,7.37739929391295e-7,7.18206887288967e-7,7.2671944068646e-7
1696518000,7.2671944068646e-7,7.21800458955168e-7,7.09232128178628e-7,7.12047134171214e-7
1696521600,7.12047134171214e-7,7.13447436104688e-7,7.05788431918947e-7,7.05788431918947e-7
1696525200,7.05788431918947e-7,7.07209304486528e-7,7.00217986242807e-7,7.00630540718753e-7
1696528800,7.00630540718753e-7,7.05159232068015e-7,7.00649500537956e-7,7.05159232068015e-7
1696532400,7.05159232068015e-7,7.05785947774461e-7,7.00865676981039e-7,7.01621673684956e-7
1696536000,7.01621673684956e-7,7.08235077134084e-7,7.03144816806608e-7,7.03144816806608e-7
1696539600,7.03144816806608e-7,7.07054814892605e-7,7.02816851984836e-7,7.02816851984836e-7
1696543200,7.02816851984836e-7,7.08013408772648e-7,7.0312255825833e-7,7.03733573194894e-7
1696546800,7.03733573194894e-7,7.03750833878931e-7,7.0252402173894e-7,7.0252402173894e-7
1696550400,7.0252402173894e-7,7.02235120400485e-7,6.96847418630418e-7,7.0201972802744e-7
1696554000,7.0201972802744e-7,7.04238491906398e-7,6.98718862946797e-7,7.04238491906398e-7
1696557600,7.04238491906398e-7,7.06526782175518e-7,6.92547373203633e-7,6.9982897669711e-7
1696561200,6.9982897669711e-7,7.04479191645099e-7,6.99844875022407e-7,7.00446557185688e-7
1696564800,7.00446557185688e-7,7.05246166428593e-7,7.01031115824456e-7,7.01031115824456e-7
1696568400,7.01031115824456e-7,7.05567019773083e-7,7.05299881861998e-7,7.05567019773083e-7
1696572000,7.05567019773083e-7,7.07053551934196e-7,7.02348463490136e-7,7.06523610199958e-7
1696575600,7.06523610199958e-7,7.13802036514059e-7,7.0690236251557e-7,7.09525459249529e-7
1696579200,7.09525459249529e-7,7.13974010239987e-7,7.09093503551085e-7,7.10744403143462e-7
1696582800,7.10744403143462e-7,7.11379656946984e-7,7.07109316230632e-7,7.11379656946984e-7
1696586400,7.11379656946984e-7,7.11141646806517e-7,7.06710046442112e-7,7.06710046442112e-7
1696590000,7.06710046442112e-7,7.05826917993229e-7,7.05826917993229e-7,7.05826917993229e-7
1696593600,7.05826917993229e-7,7.09378827728708e-7,6.88783812401874e-7,6.88783812401874e-7
1696597200,6.88783812401874e-7,7.01217385718924e-7,6.87733277546894e-7,7.01217385718924e-7
1696600800,7.01217385718924e-7,7.05150194144691e-7,6.99805054395117e-7,7.01264803849734e-7
1696604400,7.01264803849734e-7,7.18587315045833e-7,7.05806194133693e-7,7.18587315045833e-7
