Date,Open,High,Low,Close
1695790800,26196.7058803497,26201.7515475441,26201.6332134533,26201.6332134533
1695794400,26201.6332134533,26201.9654854772,26200.7947757407,26200.7947757407
1695798000,26200.7947757407,26201.337284429,26201.0370961556,26201.337284429
1695801600,26201.337284429,26201.9674891618,26201.4007973379,26201.9674891618
1695805200,26201.9674891618,26328.6577141019,26201.4415732593,26328.6577141019
1695808800,26328.6577141019,26400.1057187265,26323.8620305511,26400.1057187265
1695812400,26400.1057187265,26634.5025938403,26396.654644347,26634.069014771
1695816000,26634.069014771,26832.3222828946,26634.069014771,26779.8315660197
1695819600,26779.8315660197,26781.325888882,26709.2507957454,26709.2507957454
1695823200,26709.2507957454,26709.2499050878,26298.8595714788,26298.8595714788
1695826800,26298.8595714788,26323.1814751137,26298.8595714788,26323.160426479
1695830400,26323.160426479,26323.0784231186,26322.5527953941,26323.0784231186
1695834000,26323.0784231186,26322.7413857001,26299.499339756,26299.499339756
1695837600,26299.499339756,26291.4048610288,26178.3577087303,26178.3577087303
1695841200,26178.3577087303,26272.1158086273,26204.068771205,26272.1158086273
1695844800,26272.1158086273,26144.1785270121,26117.4274734675,26144.0579727307
1695848400,26144.0579727307,26144.2479378664,26144.095097007,26144.095097007
1695852000,26144.095097007,26301.4421947068,26143.2078154675,26301.3754553323
1695855600,26301.3754553323,26317.8855158921,26302.2197982475,26317.8855158921
1695859200,26317.8855158921,26447.4376352553,26317.272981392,26447.4176079471
1695862800,26447.4176079471,26449.6009936479,26448.1600742093,26449.6009936479
1695866400,26449.6009936479,26570.6318049324,26406.0031185855,26406.0031185855
1695870000,26406.0031185855,26380.3443907316,26378.3518063306,26378.3518063306
1695873600,26378.3518063306,26379.2500178968,26378.3941415919,26378.3941415919
1695877200,26378.3941415919,26390.9564860021,26375.3614458441,26386.2812522493
1695880800,26386.2812522493,26379.491186293,26368.6097214915,26373.877705563
1695884400,26373.877705563,26430.9587295284,26423.3271957221,26424.6262763332
1695888000,26424.6262763332,26418.5703422495,26392.7676404324,26392.7676404324
1695891600,26392.7676404324,26376.6473701767,26376.6473701767,26376.6473701767
1695895200,26376.6473701767,26533.9201961611,26379.7515608978,26533.9201961611
1695898800,26533.9201961611,26533.9201961611,26466.7486730451,26466.7486730451
1695902400,26466.7486730451,26439.5847746563,26438.8730272469,26438.8730272469
1695906000,26438.8730272469,26598.0013973899,26438.4419421192,26597.9492566382
1695909600,26597.9492566382,26875.2343868576,26597.9492566382,26875.2343868576
1695913200,26875.2343868576,26951.8150313732,26869.8211219715,26951.8150313732
1695916800,26951.8150313732,27211.2410142375,26988.5880373538,27196.1579448956
1695920400,27196.1579448956,27197.0496311477,27195.7146939255,27196.7507572805
1695924000,27196.7507572805,27209.8167084146,27035.6447473948,27035.6447473948
1695927600,27035.6447473948,27092.3628339271,27035.5616422488,27092.3628339271
1695931200,27092.3628339271,27122.3277420392,27108.6744300411,27122.238590103
1695934800,27122.238590103,27122.238590103,27005.4662192049,27005.4662192049
1695938400,27005.4662192049,27005.7057046841,27005.4837807324,27005.7057046841
1695942000,27005.7057046841,27031.9943086477,27005.6193456077,27025.2872101718
1695945600,27025.2872101718,27085.5886325285,27031.8740097446,27083.6622997467
1695949200,27083.6622997467,27093.1981350343,27093.1958193601,27093.1958193601
1695952800,27093.1958193601,27092.5139399541,27082.7645865237,27091.7593348544
1695956400,27091.7593348544,27098.2078126058,27080.8960032396,27080.8960032396
1695960000,27080.8960032396,27079.3095839406,27077.9953872597,27079.3095839406
1695963600,27079.3095839406,27078.8982112223,27078.8982112223,27078.8982112223
1695967200,27078.8982112223,26956.2685967537,26919.3913962107,26956.2685967537
1695970800,26956.2685967537,27172.5181955503,27044.9428483003,27149.8574882028
1695974400,27149.8574882028,27246.9355914786,27061.815804111,27061.815804111
1695978000,27061.815804111,27061.815804111,27037.3020601085,27037.3020601085
1695981600,27037.3020601085,27037.4482772155,27037.4110270907,27037.4482772155
1695985200,27037.4482772155,27037.6967286659,27037.4509382241,27037.6967286659
1695988800,27037.6967286659,26997.8390509226,26973.1407263543,26973.4729573471
1695992400,26973.4729573471,26973.7907189493,26956.5668317511,26956.5668317511
1695996000,26956.5668317511,27023.5968789969,26789.8941399876,26982.6640662449
1695999600,26982.6640662449,26982.504740577,26918.5540355105,26918.6627503976
1696003200,26918.6627503976,26918.4330245451,26847.8599849366,26847.8599849366
1696006800,26847.8599849366,26832.5471902964,26831.4591200938,26831.4591200938
1696010400,26831.4591200938,26800.1145135762,26742.5579535789,26742.5579535789
1696014000,26742.5579535789,26743.1696149742,26742.8598321083,26743.1696149742
1696017600,26743.1696149742,26765.1265062896,26765.023796238,26765.1265062896
1696021200,26765.1265062896,26779.0283234545,26779.0283234545,26779.0283234545
1696024800,26779.0283234545,26779.0995144948,26778.9524940877,26779.0995144948
1696028400,26779.0995144948,26779.1099869342,26779.1099869342,26779.1099869342
1696032000,26779.1099869342,26825.1940122105,26779.2570929118,26825.1940122105
1696035600,26825.1940122105,26826.4302642872,26825.2228380918,26825.8984236309
1696039200,26825.8984236309,26825.791020828,26825.791020828,26825.791020828
1696042800,26825.791020828,26825.7465652557,26824.0338227128,26824.0338227128
1696046400,26824.0338227128,26823.0743049449,26823.0651513301,26823.0743049449
1696050000,26823.0743049449,26823.0451184562,26823.0451184562,26823.0451184562
1696053600,26823.0451184562,26881.0934548711,26847.0216594614,26881.0934548711
1696057200,26881.0934548711,26881.5140538272,26881.0934548711,26881.5140538272
1696060800,26881.5140538272,26938.2447664149,26880.9428469288,26927.6371445333
1696064400,26927.6371445333,26924.2289339105,26915.524003447,26924.2289339105
1696068000,26924.2289339105,26953.8722256251,26951.6655649159,26953.8722256251
1696071600,26953.8722256251,26931.4496256842,26931.1298481263,26931.4496256842
1696075200,26931.4496256842,26931.0253456328,26924.444375493,26924.444375493
1696078800,26924.444375493,26921.0541237844,26912.4530116758,26912.468824868
1696082400,26912.468824868,26990.9728449779,26966.8069756365,26984.5893691899
1696086000,26984.5893691899,27087.9906476121,26982.9970230855,27042.6611642604
1696089600,27042.6611642604,27041.765702174,27013.8612703505,27013.8929596497
1696093200,27013.8929596497,26971.5752246344,26932.9719750596,26936.3541027349
1696096800,26936.3541027349,26936.5542763573,26936.1058636269,26936.5542763573
1696100400,26936.5542763573,26936.780517042,26936.6026007337,26936.6026007337
1696104000,26936.6026007337,26936.6560223218,26935.9050512192,26935.9050512192
1696107600,26935.9050512192,27102.6556079862,26935.1295856384,27022.8686367233
1696111200,27022.8686367233,27022.8457378777,27022.8457378777,27022.8457378777
1696114800,27022.8457378777,26861.0038207179,26860.9705377528,26861.0038207179
1696118400,26861.0038207179,26861.2790658332,26860.5522952689,26860.5522952689
1696122000,26860.5522952689,26861.4625935151,26860.9838114262,26861.4625935151
1696129200,26861.4625935151,27025.4270545504,27025.4270545504,27025.4270545504
1696132800,27025.4270545504,27027.3103611249,27027.1323491265,27027.3103611249
1696136400,27027.3103611249,27053.9305422912,27028.973867978,27053.9305422912
1696140000,27053.9305422912,27063.9497910534,27054.5256601227,27063.9497910534
1696143600,27063.9497910534,27076.7342055055,27070.8325778851,27076.7342055055
1696147200,27076.7342055055,27085.4884260472,27076.5308274954,27085.4884260472
1696150800,27085.4884260472,27159.3855182203,27085.4884260472,27159.3855182203
1696154400,27159.3855182203,27265.0971425654,27191.3098440584,27265.0971425654
1696158000,27265.0971425654,27265.1931415066,27265.034953094,27265.034953094
1696161600,27265.034953094,27265.1115820276,27264.5519769074,27264.5519769074
1696165200,27264.5519769074,27264.5935638612,27263.8909268219,27263.8909268219
1696168800,27263.8909268219,27265.6907862238,27226.0790775215,27226.0790775215
1696172400,27226.0790775215,27226.0050847071,27225.2400838306,27225.2400838306
1696176000,27225.2400838306,27225.694689564,27220.4634988636,27222.958649093
1696179600,27222.958649093,27223.3121226906,27136.17229839,27136.17229839
1696183200,27136.17229839,27072.5563286755,27068.0880744383,27072.5563286755
1696186800,27072.5563286755,27075.3971480733,27073.1637394331,27075.3971480733
1696190400,27075.3971480733,27095.5618111442,27078.5825165375,27095.5618111442
1696194000,27095.5618111442,27100.2206775524,27096.8617921098,27100.2206775524
1696197600,27100.2206775524,28070.1012802804,27112.2927034794,27899.1458436407
1696201200,27899.1458436407,27909.2577656163,27875.4484269819,27909.2577656163
1696204800,27909.2577656163,27982.0390377334,27855.5760429599,27982.0390377334
1696208400,27982.0390377334,27982.0390377334,27952.5257399496,27952.5257399496
1696212000,27952.5257399496,27954.8109433121,27953.9756552488,27954.4982047979
1696215600,27954.4982047979,28067.7968770561,27953.9894955582,28067.7968770561
1696219200,28067.7968770561,28089.3278217285,28080.6003279296,28088.5214722128
1696222800,28088.5214722128,28090.664322803,27963.0606616033,27982.3113548371
1696226400,27982.3113548371,28011.4166909584,27978.6049475203,28011.4166909584
1696230000,28011.4166909584,28339.2396736659,28030.6861948793,28339.2396736659
1696233600,28339.2396736659,28434.7330349516,28333.3229179907,28434.7330349516
1696237200,28434.7330349516,28434.7330349516,28352.7943728863,28352.7943728863
1696240800,28352.7943728863,28353.062585808,28352.7332524557,28352.9036713599
1696244400,28352.9036713599,28352.9615665599,28325.1206346956,28325.1785227271
1696248000,28325.1785227271,28319.328814304,28307.3264735232,28308.0271271817
1696251600,28308.0271271817,28422.8186433601,28314.3287354529,28410.9339523864
1696255200,28410.9339523864,28442.1511558224,28265.9866301864,28297.4265389358
1696258800,28297.4265389358,28363.9677200506,28072.8657869465,28072.8657869465
1696262400,28072.8657869465,28072.8657869465,27900.9235262748,28030.1089725951
1696266000,28030.1089725951,28029.418913968,27827.3375711401,27994.8278130425
1696269600,27994.8278130425,28012.458610178,27585.5008004711,27792.7034635116
1696273200,27792.7034635116,27877.5126639575,27727.5379505421,27806.4416402565
1696276800,27806.4416402565,27832.9627800467,27816.0187517653,27816.0187517653
1696280400,27816.0187517653,27810.7066507351,27371.1690359398,27371.1690359398
1696284000,27371.1690359398,27472.200990012,27399.9266295228,27472.200990012
1696287600,27472.200990012,27509.2195189823,27483.5699054748,27500.05238776
1696291200,27500.05238776,27644.7521893804,27420.5134524139,27420.5134524139
1696294800,27420.5134524139,27619.9618721475,27416.745857989,27619.9618721475
1696298400,27619.9618721475,27630.3482043485,27629.8939476801,27630.2421404657
1696302000,27630.2421404657,27634.8420760954,27634.7729254211,27634.8420760954
1696305600,27634.8420760954,27639.1886767523,27631.5551946446,27639.1886767523
1696309200,27639.1886767523,27666.0345795205,27653.252733841,27666.0345795205
1696312800,27666.0345795205,27666.090462373,27665.751105856,27665.8211731003
1696316400,27665.8211731003,27667.5613350381,27667.1278861177,27667.1278861177
1696320000,27667.1278861177,27667.6035616242,27667.1278861177,27667.2283950381
1696323600,27667.2283950381,27666.020422182,27665.9514678286,27665.9514678286
1696327200,27665.9514678286,27640.377094783,27628.385589334,27628.385589334
1696330800,27628.385589334,27638.5654401039,27558.6154396152,27558.6154396152
1696334400,27558.6154396152,27558.9490387016,27541.6180893447,27541.6180893447
1696338000,27541.6180893447,27599.8003573997,27541.6559943355,27599.8003573997
1696341600,27599.8003573997,27599.8996274959,27443.9127998653,27443.9127998653
1696345200,27443.9127998653,27453.6843980672,27443.8338139183,27451.4300772428
1696348800,27451.4300772428,27451.2898175872,27284.2565975956,27284.2565975956
1696352400,27284.2565975956,27523.9950934755,27309.0225603827,27523.9950934755
1696356000,27523.9950934755,27525.366788122,27524.628152425,27525.0311519118
1696359600,27525.0311519118,27501.4142504114,27302.5713224534,27302.5713224534
1696363200,27302.5713224534,27330.0199148616,27287.2717792448,27330.0199148616
1696366800,27330.0199148616,27331.0492146795,27330.2224124933,27331.0492146795
1696370400,27331.0492146795,27331.4558686132,27320.6184974992,27320.6184974992
1696374000,27320.6184974992,27340.1375593905,27320.6184974992,27340.0600757042
1696377600,27340.0600757042,27340.0316651876,27272.3850993258,27300.6018993388
1696381200,27300.6018993388,27321.8877512738,27320.6844105817,27321.0691332925
1696384800,27321.0691332925,27393.1166860262,27321.0889349544,27393.1166860262
1696388400,27393.1166860262,27402.1362831782,27401.2916690316,27402.110006002
1696392000,27402.110006002,27410.1077377702,27409.9261989662,27410.1077377702
1696395600,27410.1077377702,27418.9003073584,27409.0379263271,27409.6585347214
1696399200,27409.6585347214,27409.084600839,27404.5311706792,27404.5623198182
1696402800,27404.5623198182,27404.5907487876,27404.0096180739,27404.0195789526
1696406400,27404.0195789526,27450.1586682591,27403.8893870106,27450.1586682591
1696410000,27450.1586682591,27506.9520074767,27450.3063169539,27506.9520074767
1696413600,27506.9520074767,27545.3548297743,27542.4231561905,27542.4231561905
1696417200,27542.4231561905,27544.934356682,27541.4872344764,27544.934356682
1696420800,27544.934356682,27555.0534314889,27544.718166801,27555.0534314889
1696424400,27555.0534314889,27568.4239237391,27464.3800536716,27464.3800536716
1696428000,27464.3800536716,27416.1535762209,27376.2820053969,27376.2820053969
1696431600,27376.2820053969,27377.2659068219,27365.965583262,27377.2659068219
1696435200,27377.2659068219,27510.0894373407,27394.9949832454,27510.0894373407
1696438800,27510.0894373407,27531.3697499266,27527.7945236095,27531.3697499266
1696442400,27531.3697499266,27547.5514027275,27532.3416317376,27547.5514027275
1696446000,27547.5514027275,27800.9186558441,27547.5514027275,27617.3090854664
1696449600,27617.3090854664,27660.3315533978,27612.5777848161,27659.9105150072
1696453200,27659.9105150072,27699.3735796805,27659.8586432355,27699.3735796805
1696456800,27699.3735796805,27735.3879962058,27700.1432313161,27735.3879962058
1696460400,27735.3879962058,27785.6774751803,27765.3114017034,27785.6774751803
1696464000,27785.6774751803,27827.7527736459,27791.0071984964,27827.6093450931
1696467600,27827.6093450931,27827.6125598207,27823.6383568965,27823.6383568965
1696471200,27823.6383568965,27801.2052824181,27796.6800983162,27796.6800983162
1696474800,27796.6800983162,27796.7885985459,27780.0915809354,27780.0915809354
1696478400,27780.0915809354,27775.7407229223,27775.7407229223,27775.7407229223
1696482000,27775.7407229223,27774.4445374627,27770.9789271968,27774.3319395279
1696485600,27774.3319395279,27741.0061435376,27691.999031625,27697.0900156788
1696489200,27697.0900156788,27705.5126503983,27643.5597766878,27643.5597766878
1696492800,27643.5597766878,27643.5597766878,27641.4665214597,27641.5363262856
1696496400,27641.5363262856,27645.3836499554,27641.9773708215,27645.3836499554
1696500000,27645.3836499554,27571.3897656193,27571.3897656193,27571.3897656193
1696503600,27571.3897656193,27573.619829416,27572.3796320007,27573.502782166
1696507200,27573.502782166,27751.5656927054,27742.600305005,27751.5656927054
1696510800,27751.5656927054,27972.9097207077,27756.6589002467,27970.1614663754
1696514400,27970.1614663754,27989.245597389,27969.9358054377,27989.245597389
1696518000,27989.245597389,28077.5743210672,27441.3444889282,27465.650609536
1696521600,27465.650609536,27465.6384857568,27400.1194349724,27400.1194349724
1696525200,27400.1194349724,27400.1194349724,27364.8792102623,27370.1427382828
1696528800,27370.1427382828,27535.0428312509,27370.1285317528,27535.0428312509
1696532400,27535.0428312509,27545.8529773808,27535.2792247721,27545.8267342728
1696536000,27545.8267342728,27546.6997536077,27545.9119395428,27546.6997536077
1696539600,27546.6997536077,27547.2593319771,27546.6997536077,27547.2064737697
1696543200,27547.2064737697,27547.1908423316,27546.4546414337,27546.7966252801
1696546800,27546.7966252801,27547.5541703935,27547.3236292665,27547.3236292665
1696550400,27547.3236292665,27545.854463781,27545.5088755048,27545.8466491156
1696554000,27545.8466491156,27562.4330401021,27415.6476026476,27415.6476026476
1696557600,27415.6476026476,27454.5214614189,27415.8150892093,27454.5006852244
1696564800,27454.5006852244,27452.5416975868,27447.4090510538,27447.4090510538
1696568400,27447.4090510538,27447.2847959837,27446.8393955548,27446.8393955548
1696572000,27446.8393955548,27446.9923930597,27442.6969066785,27442.6969066785
1696575600,27442.6969066785,27516.4854873495,27428.9524153975,27516.4854873495
1696579200,27516.4854873495,27576.5639643471,27516.6015928497,27576.5639643471
1696582800,27576.5639643471,27576.4912403138,27576.363613061,27576.4912403138
1696586400,27576.4912403138,27612.600869833,27576.3757575302,27611.7930202025
1696590000,27611.7930202025,27611.7930202025,27606.0550706362,27606.0678651401
1696593600,27606.0678651401,27769.5546025155,27310.2187226856,27310.2187226856
1696597200,27310.2187226856,27534.9421009384,27282.6922165087,27497.957548031
1696600800,27497.957548031,27503.0884554439,27465.0631055437,27503.0884554439
1696604400,27503.0884554439,27959.0715684326,27503.0884554439,27959.0715684326
1696608000,27959.0715684326,27985.7494305343,27855.9038031147,27855.9038031147
1696611600,27855.9038031147,27932.3218041386,27831.3411572887,27932.3218041386
1696615200,27932.3218041386,27932.3218041386,27902.1849501537,27902.2581330273
1696618800,27902.2581330273,27948.5955953686,27870.518400274,27948.3006505809
1696622400,27948.3006505809,27948.2854674516,27944.3416577529,27944.5262272942
1696626000,27944.5262272942,28063.5551020541,27943.1283695741,28062.687624564
1696629600,28062.687624564,28120.7117009746,27953.6222309267,28120.7117009746
1696633200,28120.7117009746,28120.7324479135,28086.6570108578,28086.6570108578
1696636800,28086.6570108578,28087.2648826589,27919.3116332872,27919.3116332872
1696640400,27919.3116332872,27919.3013227098,27883.1560909585,27883.1560909585
1696644000,27883.1560909585,28051.1519786619,27883.1560909585,28044.8993780562
1696647600,28044.8993780562,28044.9335198023,28043.4890944079,28044.0509853521
1696651200,28044.0509853521,28044.0707147037,28044.0509853521,28044.0707147037
1696654800,28044.0707147037,28039.5067359955,28024.6148264797,28024.6148264797
1696658400,28024.6148264797,28022.1894507988,27992.3263889226,27992.3263889226
1696662000,27992.3263889226,28001.0747470601,27992.3453276493,28001.0747470601
1696665600,28001.0747470601,28010.9949730688,28010.9256235357,28010.9949730688
1696669200,28010.9949730688,28010.9767633133,28010.4547998484,28010.4547998484
1696672800,28010.4547998484,28027.3697621145,28016.3760482178,28027.3063182573
1696676400,28027.3063182573,28032.1396114235,28019.7248246081,28032.1396114235
1696680000,28032.1396114235,28032.035151875,28024.3638023189,28031.586578716
1696683600,28031.586578716,28031.646124111,28029.894736617,28029.894736617
1696687200,28029.894736617,28029.7897150486,28029.698324471,28029.698324471
1696690800,28029.698324471,28029.6770301837,27861.8656167472,27861.8656167472
1696694400,27861.8656167472,28030.5187277608,27861.8656167472,28029.7980651797
1696698000,28029.7980651797,28028.5769586893,27995.3143287896,27995.3143287896
1696701600,27995.3143287896,27995.2493179267,27988.1638684588,27988.1638684588
1696705200,27988.1638684588,27963.0041143601,27958.0925733131,27958.0925733131
1696708800,27958.0925733131,28016.5642357861,27954.2427694114,28016.3252882377
1696712400,28016.3252882377,28016.4723577147,28016.1249451896,28016.1249451896
1696716000,28016.1249451896,28015.8841602282,28015.307924763,28015.307924763
1696719600,28015.307924763,28015.9766917274,27896.3613555712,27896.3613555712
1696723200,27896.3613555712,27898.6062017069,27896.4188165853,27898.1864614764
1696726800,27898.1864614764,27898.1957055986,27898.148324811,27898.1957055986
1696730400,27898.1957055986,28090.8762604336,27902.0750398402,28034.2746781701
1696734000,28034.2746781701,28059.236593733,28019.0931737139,28059.236593733
1696737600,28059.236593733,28070.3832301003,28070.2289238484,28070.3766781131
1696741200,28070.3766781131,28070.3506386743,28004.5269085543,28004.6479366369
1696744800,28004.6479366369,28005.7631416107,28004.772044189,28005.3973396862
1696748400,28005.3973396862,28005.5410088029,27966.3783892666,27966.3783892666
1696752000,27966.3783892666,27969.9613757297,27966.8045685149,27969.2986159986
1696755600,27969.2986159986,27973.2235954787,27963.9816318707,27964.5683287372
1696759200,27964.5683287372,27966.6543129271,27811.2336133199,27820.3899430443
1696762800,27820.3899430443,27860.730091778,27830.5929046577,27860.730091778
1696766400,27860.730091778,27880.083104527,27717.2332317534,27717.2332317534
1696770000,27717.2332317534,27857.1697339213,27717.5049752667,27857.1697339213
1696773600,27857.1697339213,27908.0618364063,27856.599734953,27908.0618364063
1696777200,27908.0618364063,27904.4053688626,27904.2269167616,27904.2750316867
1696780800,27904.2750316867,27903.4498057455,27897.2464262778,27897.2464262778
1696784400,27897.2464262778,27897.1862329648,27890.0175490136,27890.1998566995
1696788000,27890.1998566995,27888.9893043605,27843.6426846495,27843.6426846495
1696791600,27843.6426846495,27853.9221014242,27838.8974495054,27853.7436997409
1696795200,27853.7436997409,27854.4469353584,27854.3445735501,27854.4469353584
1696798800,27854.4469353584,27854.9426643893,27854.2887853982,27854.6898821148
1696802400,27854.6898821148,28010.5316948768,27850.9804455599,27995.2561484681
1696806000,27995.2561484681,28002.4113540558,27995.0140049666,28002.4113540558
1696809600,28002.4113540558,28022.4444606363,27981.6463488124,27981.6463488124
1696813200,27981.6463488124,27985.0747021994,27945.4210430629,27949.9773608836
1696816800,27949.9773608836,27953.0727175915,27949.9991101535,27952.9940351233
1696820400,27952.9940351233,27991.4973319127,27952.9940351233,27991.4973319127
1696824000,27991.4973319127,27992.2596596559,27991.7013724196,27992.2596596559
1696827600,27992.2596596559,27992.9965821663,27992.9409590807,27992.9409590807
1696831200,27992.9409590807,27993.0051642286,27992.4114615049,27992.4270772562
1696834800,27992.4270772562,27990.899164478,27906.0189368412,27906.0189368412
1696838400,27906.0189368412,27897.0446510528,27817.0634082939,27817.0634082939
1696842000,27817.0634082939,27817.0634082939,27533.0951878083,27533.0951878083
1696845600,27533.0951878083,27589.8229060973,27583.555512196,27589.8229060973
1696849200,27589.8229060973,27583.4386838541,27529.4243499299,27529.4243499299
1696852800,27529.4243499299,27529.4243499299,27467.1730301987,27482.2599823398
1696856400,27482.2599823398,27508.5574074864,27482.2599823398,27508.5482672814
1696860000,27508.5482672814,27539.8569205901,27510.3292992543,27539.1568465633
1696863600,27539.1568465633,27538.4899257878,27535.9344263675,27537.3592394951
1696867200,27537.3592394951,27511.755112536,27251.6409387338,27432.9263391674
1696870800,27432.9263391674,27465.9419231613,27285.4333404725,27465.9419231613
1696874400,27465.9419231613,27554.3564367158,27471.4114315572,27554.3545909222
1696878000,27554.3545909222,27554.5097440806,27554.4261338154,27554.4943854859
1696881600,27554.4943854859,27722.5940432678,27554.3306076738,27722.495727376
1696885200,27722.495727376,27724.5710804235,27694.7937490223,27694.7937490223
1696888800,27694.7937490223,27694.7937490223,27694.6854055444,27694.6854055444
1696892400,27694.6854055444,27538.2436180214,27537.8876210427,27538.2436180214
1696896000,27538.2436180214,27511.9416341502,27511.53347395,27511.9416341502
1696899600,27511.9416341502,27511.2979226546,27511.2448010754,27511.2979226546
1696903200,27511.2979226546,27566.1861231222,27509.6142152835,27566.1861231222
1696906800,27566.1861231222,27607.3095181603,27607.3095181603,27607.3095181603
1696910400,27607.3095181603,27605.436541533,27605.436541533,27605.436541533
1696914000,27605.436541533,27604.7196631604,27604.5617845806,27604.7196631604
1696917600,27604.7196631604,27593.559810865,27584.5614203619,27584.5614203619
1696921200,27584.5614203619,27615.9126824287,27571.1131477417,27615.9126824287
1696924800,27615.9126824287,27614.1235111001,27601.8039394756,27614.1235111001
1696928400,27614.1235111001,27614.1305799924,27614.0276353974,27614.0276353974
1696932000,27614.0276353974,27613.9669412332,27542.31823482,27542.31823482
1696935600,27542.31823482,27542.3990621369,27541.6872993169,27541.6872993169
1696939200,27541.6872993169,27506.7541086496,27451.2822023088,27451.2822023088
1696942800,27451.2822023088,27402.6218961913,27394.2472960934,27394.2472960934
1696946400,27394.2472960934,27505.3502226488,27285.8210119434,27285.8210119434
1696950000,27285.8210119434,27448.8695610898,27285.7917661239,27431.6470291794
1696953600,27431.6470291794,27460.1176530592,27400.6889000956,27460.1176530592
